drugbank_id	entrez_gene_id	sources	pubmed_ids	actions	affinity_nM	license	urls
DB03841	7498	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03842	1258585	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03844	760	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03845	1841	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03847	632	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03847	2147	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03847	2159	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03848	7376	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03849	5141	ChEMBL	10691693|11755362|12031319|12270195|17228876		293.26911	CC BY-SA 3.0	
DB03849	5142	ChEMBL|DrugBank (target)	11755362|11844693|17016423|17139284|17228876|19447034|20188577|22297114		75.86513000000001	CC BY-SA 3.0	
DB03849	5144	ChEMBL|DrugBank (target)	10592235|10691693|11755362|17016423|17139284|17228876|19447034|20188577		35.65806	CC BY-SA 3.0	
DB03850	58	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03851	2167	ChEMBL|DrugBank (carrier)	10592235|15357969|17016423|17139284		570.0	CC BY-SA 3.0	
DB03854	761	ChEMBL	20590092		500.0	CC BY-SA 3.0	
DB03854	762	ChEMBL	20590092		52.0	CC BY-SA 3.0	
DB03854	763	ChEMBL	20590092		44.0	CC BY-SA 3.0	
DB03854	765	ChEMBL	20590092		740.0	CC BY-SA 3.0	
DB03854	766	ChEMBL	20590092		420.0	CC BY-SA 3.0	
DB03854	768	ChEMBL	20590092		380.0	CC BY-SA 3.0	
DB03854	771	ChEMBL	20590092		450.0	CC BY-SA 3.0	
DB03854	11238	ChEMBL	20590092		540.0	CC BY-SA 3.0	
DB03854	23632	ChEMBL	20590092		500.0	CC BY-SA 3.0	
DB03854	948269	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03854	12933286	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03855	948714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03855	12933006	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03856	4953	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03860	2100	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03861	3074	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03861	10242	DrugBank (target)				CC BY-NC 4.0	
DB03864	5550	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03865	2147	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03865	3249	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03865	5327	BindingDB|ChEMBL	11689072|11731301		983.86991	CC BY-SA 3.0	
DB03865	5328	ChEMBL|DrugBank (target)	10592235|11689072		9.0	CC BY-SA 3.0	
DB03865	5340	BindingDB	11731301		110.0	CC BY 3.0	
DB03865	5644	BindingDB|DrugBank (target)	10592235|12742021		770.0	CC BY-NC 4.0	
DB03866	5743	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03867	2936	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03868	899573	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03868	13870231	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03869	1023405	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03869	1077996	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03871	878046	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03873	1381	DrugBank (carrier)	10592235			CC BY-NC 4.0	
DB03876	5328	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03876	5644	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03877	760	BindingDB|DrugBank (target)	17016423|17139284|9865942		0.32	CC BY-NC 4.0	
DB03878	25	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03879	4153	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03880	2208	ChEMBL	9871622|9871623		100.0	CC BY-SA 3.0	
DB03880	4317	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03880	4321	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03880	4322	ChEMBL	12877590		5.0	CC BY-SA 3.0	
DB03880	4323	ChEMBL	15582436|9548812		11.87434	CC BY-SA 3.0	
DB03880	4325	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03880	10863	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03880	11096	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03881	4860	DrugBank (target)	14982926			CC BY-NC 4.0	
DB03881	812947	DrugBank (target)				CC BY-NC 4.0	
DB03882	2100	DrugBank (target)	20557886	agonist		CC BY-NC 4.0	
DB03882	6462	ChEMBL|DrugBank (carrier)	10592235|17016423|17139284|18330978		0.7759999999999999	CC BY-SA 3.0	
DB03884	9123	DrugBank (transporter)	11101640	substrate		CC BY-NC 4.0	
DB03884	54363	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03884	937084	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03884	2548075	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03886	1719	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03886	5805	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03886	6697	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03887	1253537	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03888	4047	ChEMBL	12747780|12852766|17760433|19119009		64.01008	CC BY-SA 3.0	
DB03889	3029	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03890	1990	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03891	1513	ChEMBL|DrugBank (target)	10592235|17016423|17139284|23350811|9767629		0.7	CC BY-SA 3.0	
DB03892	4842	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03893	2597	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03894	4129	ChEMBL|DrugBank (enzyme)|DrugBank (target)	10592235|16137882		700.0	CC BY-SA 3.0	
DB03896	10914	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03897	1193351	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03899	3320	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03900	801	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03900	805	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03900	808	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03900	6035	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03900	7167	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03900	10988	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03902	762	ChEMBL	15664815		99.0	CC BY-SA 3.0	
DB03902	6714	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03902	9376	DrugBank (transporter)	10049739	substrate		CC BY-NC 4.0	
DB03902	11309	DrugBank (transporter)	12724351	inhibitor		CC BY-NC 4.0	
DB03903	58	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03904	383	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03904	760	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03904	1499	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03904	6563	DrugBank (transporter)	7797558|9019665	substrate		CC BY-NC 4.0	
DB03904	8170	DrugBank (transporter)	1320335	substrate		CC BY-NC 4.0	
DB03904	912771	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03904	944790	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03904	961975	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03904	12933205	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03906	3162	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03907	1312	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03909	487	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03909	547	DrugBank (target)				CC BY-NC 4.0	
DB03909	3643	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03909	5230	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03909	8566	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03909	897722	DrugBank (target)				CC BY-NC 4.0	
DB03909	898369	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03909	946368	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03909	947937	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03909	948260	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03909	949618	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03909	1255593	DrugBank (target)				CC BY-NC 4.0	
DB03909	12930588	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03909	12931371	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03909	12932507	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03910	4842	ChEMBL	18477512		250.0	CC BY-SA 3.0	
DB03910	4846	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03912	898408	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03912	1026203	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03912	1080302	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03915	948138	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03915	12934307	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03916	946869	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03916	1025370	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03916	1078885	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03916	12932714	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03917	5950	DrugBank (carrier)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03918	4846	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03921	7046	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03921	7048	ChEMBL	16539403		400.0	CC BY-SA 3.0	
DB03923	118881	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03924	1457	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03925	1990	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03925	1991	DrugBank (target)	11752352|14530017	inhibitor		CC BY-NC 4.0	
DB03926	6462	ChEMBL|DrugBank (carrier)	10592235|17016423|17139284|18330978		0.7759999999999999	CC BY-SA 3.0	
DB03928	1491	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03929	2741	DrugBank (target)	11752352			CC BY-NC 4.0	
DB03929	2902	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03929	6317	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03929	11254	DrugBank (transporter)	11846403			CC BY-NC 4.0	
DB03929	117247	DrugBank (transporter)	11278508	inhibitor		CC BY-NC 4.0	
DB03931	918242	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03932	3683	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03934	54205	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03935	308	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03935	2247	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03936	1024177	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03936	1077667	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03937	2821	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03937	897299	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03937	1192509	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03939	944996	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03939	12930819	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03940	3939	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03940	3945	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03940	9123	DrugBank (transporter)	11101640	substrate		CC BY-NC 4.0	
DB03940	897800	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03940	945514	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03940	12931841	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03940	23345493	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03942	937000	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03942	944817	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03942	946794	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03942	12931995	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03942	12932081	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03944	7134	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03945	1401	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03945	64100	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03946	760	ChEMBL	21282059		470.0	CC BY-SA 3.0	
DB03946	23632	ChEMBL	22668600		690.0	CC BY-SA 3.0	
DB03948	3614	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03948	3615	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03950	760	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03951	10007	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03951	945290	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03951	12932798	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03952	945654	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03952	12934012	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03953	4843	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03955	4124	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03955	8972	ChEMBL	15771446|20000679|7608901		306.52377	CC BY-SA 3.0	
DB03956	3710	ChEMBL	10397504		195.0	CC BY-SA 3.0	
DB03956	5333	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03957	3558	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03958	28960	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03959	308	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03959	2246	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03959	2247	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03959	3082	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03959	9955	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03959	3707640	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03961	1024297	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03961	1079227	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03962	5226	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03963	4846	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03963	7097	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03963	7518	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03963	22820	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03963	919920	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03963	1026808	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03963	1080740	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03964	50	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03966	948211	DrugBank (target)	6295263|9144789			CC BY-NC 4.0	
DB03966	12930543	DrugBank (target)	6295263|9144789			CC BY-NC 4.0	
DB03967	4069	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03967	946360	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03967	12931651	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03968	5972	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03969	944762	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03969	12932496	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03971	279	DrugBank (enzyme)|DrugBank (target)				CC BY-NC 4.0	
DB03974	4846	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03975	760	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03975	948660	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03975	12933699	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03976	5644	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03976	5645	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03977	801	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03977	805	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03977	808	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03977	54205	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03978	8565	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03978	9924723	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03979	2656642	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03980	1432	BindingDB|ChEMBL|DrugBank (target)	10592235|20188577|9753691		25.0	CC BY-SA 3.0	
DB03981	308	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03981	2247	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03981	9955	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03982	5770	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03983	759	BindingDB|ChEMBL	15357993|15454240|15501038|19128966|21208801|21377369|21570835|23072866|23200251|23414807		600.0	CC BY-SA 3.0	
DB03983	6821	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03984	1520	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB03986	945654	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03986	12934012	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03987	1719	DrugBank (target)	10592235			CC BY-NC 4.0	
DB03988	116	DrugBank (target)				CC BY-NC 4.0	
DB03989	948604	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03989	12933687	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03991	4759	DrugBank (target)				CC BY-NC 4.0	
DB03991	129807	ChEMBL	23530623		1000.0	CC BY-SA 3.0	
DB03993	948278	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03993	12932278	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03994	306	DrugBank (target)				CC BY-NC 4.0	
DB03995	25	ChEMBL	21443205		13.0	CC BY-SA 3.0	
DB03995	27	ChEMBL	21417343		54.772259999999996	CC BY-SA 3.0	
DB03995	5156	ChEMBL	21322567		160.0	CC BY-SA 3.0	
DB03995	948538	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03995	12934071	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03996	3832	ChEMBL|DrugBank (target)	10592235|15808464|17016423|17095225|17139284		450.0	CC BY-SA 3.0	
DB03997	897350	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03997	946551	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB03997	12931410	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04000	2890	ChEMBL	9357531		92.0	CC BY-SA 3.0	
DB04000	2891	ChEMBL|DrugBank (target)	10592235|17016423|17139284|9357531		101.0	CC BY-SA 3.0	
DB04000	2893	ChEMBL	9357531		457.0	CC BY-SA 3.0	
DB04000	2901	ChEMBL	9357531		9.1	CC BY-SA 3.0	
DB04001	5770	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB04002	760	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB04003	3932	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04005	7371	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04006	1017	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB04008	5644	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB04009	1528	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB04010	142	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04012	2280	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04013	5837	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB04014	983	BindingDB|ChEMBL|DrugBank (target)	10425100|11752352|15696597	inhibitor	35.0	CC BY-SA 3.0	
DB04014	1017	PDSP Ki	12534346		80.0		
DB04014	1020	BindingDB|ChEMBL|DrugBank (target)	11752352|15696597|16584130		40.0	CC BY-SA 3.0	
DB04014	2931	ChEMBL	15559249		4.0	CC BY-SA 3.0	
DB04014	2932	BindingDB|ChEMBL|DrugBank (target)	10592235|15559249|15696597|17016423|17139284|18077363|19906467|22050263		4.0	CC BY-SA 3.0	
DB04015	946643	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04015	947882	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04015	12930180	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04015	12933200	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04016	1215	ChEMBL|DrugBank (target)	17016423|17139284|17361995		2.3	CC BY-SA 3.0	
DB04016	1511	ChEMBL|DrugBank (target)	17016423|17139284|17361995		38.0	CC BY-SA 3.0	
DB04017	4128	BindingDB|ChEMBL|DrugBank (target)|US Patent	10592235|18666768|18834112|19378991|19926363|20045650|20382016|20579890|20615716|20702005|20708306|20715818|20875743|20934874|21405131|21872365|21923198|22005185|22222137|22781190|22978824|23122857|23153812|23207410|23281824|23454517|24746464		6.7420800000000005	CC BY-SA 3.0	
DB04018	4842	ChEMBL	18477512		37.0	CC BY-SA 3.0	
DB04018	4846	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB04020	2099	ChEMBL	12459017		160.0	CC BY-SA 3.0	
DB04020	2100	ChEMBL|DrugBank (target)	12459017|17016423|17139284		15.0	CC BY-SA 3.0	
DB04021	43	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04022	937502	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04022	939064	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04023	879004	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04024	1023405	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04024	1077996	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04027	1158	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB04028	1262799	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04029	1493918	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04029	1493919	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04030	945870	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB04030	12931141	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB04031	945041	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04031	12930833	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04034	948714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04034	12933006	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB04035	948669	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04035	2716540	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04035	3244915	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04035	3722457	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04035	4924718	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04035	5961992	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04035	6276043	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04035	8319064	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04035	8319163	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04035	9537966	DrugBank (target)	10592235			CC BY-NC 4.0	
DB04035	9538101	DrugBank (target)	10592235			CC BY-NC 4.0	
